delivery_id,match_id,inning,batting_team,bowling_team,over,ball,batsman,bowler,batsman_runs,extras,total_runs,is_wicket,dismissal_kind
240,1,2,Mumbai Indians,Chennai Super Kings,20,6,Rohit Sharma,Ravindra Jadeja,0,0,0,0,
241,2,1,Sunrisers Hyderabad,Mumbai Indians,1,1,Bhuvneshwar Kumar,Ishan Kishan,2,0,2,0,
242,2,1,Sunrisers Hyderabad,Mumbai Indians,1,2,Aiden Markram,Hardik Pandya,0,0,0,0,
243,2,1,Sunrisers Hyderabad,Mumbai Indians,1,3,Aiden Markram,Jasprit Bumrah,0,0,0,0,
244,2,1,Sunrisers Hyderabad,Mumbai Indians,1,4,Bhuvneshwar Kumar,Ishan Kishan,1,0,1,0,
245,2,1,Sunrisers Hyderabad,Mumbai Indians,1,5,Kane Williamson,Ishan Kishan,0,0,0,0,
246,2,1,Sunrisers Hyderabad,Mumbai Indians,1,6,Aiden Markram,Hardik Pandya,1,0,1,0,
247,2,1,Sunrisers Hyderabad,Mumbai Indians,2,1,Bhuvneshwar Kumar,Ishan Kishan,1,0,1,0,
248,2,1,Sunrisers Hyderabad,Mumbai Indians,2,2,Kane Williamson,Hardik Pandya,0,0,0,0,
249,2,1,Sunrisers Hyderabad,Mumbai Indians,2,3,Aiden Markram,Ishan Kishan,0,0,0,0,
250,2,1,Sunrisers Hyderabad,Mumbai Indians,2,4,Kane Williamson,Ishan Kishan,0,0,0,0,
251,2,1,Sunrisers Hyderabad,Mumbai Indians,2,5,Bhuvneshwar Kumar,Jasprit Bumrah,1,0,1,0,
252,2,1,Sunrisers Hyderabad,Mumbai Indians,2,6,Aiden Markram,Ishan Kishan,2,1,3,0,
253,2,1,Sunrisers Hyderabad,Mumbai Indians,3,1,Kane Williamson,Hardik Pandya,0,0,0,0,
254,2,1,Sunrisers Hyderabad,Mumbai Indians,3,2,Kane Williamson,Ishan Kishan,1,0,1,0,
255,2,1,Sunrisers Hyderabad,Mumbai Indians,3,3,Bhuvneshwar Kumar,Jasprit Bumrah,0,0,0,0,
256,2,1,Sunrisers Hyderabad,Mumbai Indians,3,4,Kane Williamson,Jasprit Bumrah,4,0,4,0,
257,2,1,Sunrisers Hyderabad,Mumbai Indians,3,5,Bhuvneshwar Kumar,Hardik Pandya,0,0,0,0,
258,2,1,Sunrisers Hyderabad,Mumbai Indians,3,6,Bhuvneshwar Kumar,Hardik Pandya,0,0,0,0,
259,2,1,Sunrisers Hyderabad,Mumbai Indians,4,1,Kane Williamson,Hardik Pandya,1,0,1,0,
260,2,1,Sunrisers Hyderabad,Mumbai Indians,4,2,Bhuvneshwar Kumar,Hardik Pandya,4,0,4,0,
261,2,1,Sunrisers Hyderabad,Mumbai Indians,4,3,Bhuvneshwar Kumar,Ishan Kishan,2,0,2,0,
262,2,1,Sunrisers Hyderabad,Mumbai Indians,4,4,Bhuvneshwar Kumar,Ishan Kishan,1,1,2,0,
263,2,1,Sunrisers Hyderabad,Mumbai Indians,4,5,Kane Williamson,Ishan Kishan,2,0,2,0,
264,2,1,Sunrisers Hyderabad,Mumbai Indians,4,6,Aiden Markram,Hardik Pandya,0,0,0,0,
265,2,1,Sunrisers Hyderabad,Mumbai Indians,5,1,Aiden Markram,Jasprit Bumrah,0,0,0,0,
266,2,1,Sunrisers Hyderabad,Mumbai Indians,5,2,Bhuvneshwar Kumar,Ishan Kishan,1,0,1,0,
267,2,1,Sunrisers Hyderabad,Mumbai Indians,5,3,Bhuvneshwar Kumar,Jasprit Bumrah,0,0,0,0,
268,2,1,Sunrisers Hyderabad,Mumbai Indians,5,4,Aiden Markram,Jasprit Bumrah,0,0,0,0,
269,2,1,Sunrisers Hyderabad,Mumbai Indians,5,5,Aiden Markram,Ishan Kishan,2,1,3,0,
270,2,1,Sunrisers Hyderabad,Mumbai Indians,5,6,Aiden Markram,Ishan Kishan,1,0,1,0,
271,2,1,Sunrisers Hyderabad,Mumbai Indians,6,1,Aiden Markram,Ishan Kishan,1,0,1,0,
272,2,1,Sunrisers Hyderabad,Mumbai Indians,6,2,Aiden Markram,Ishan Kishan,1,0,1,0,
273,2,1,Sunrisers Hyderabad,Mumbai Indians,6,3,Kane Williamson,Ishan Kishan,2,0,2,0,
274,2,1,Sunrisers Hyderabad,Mumbai Indians,6,4,Aiden Markram,Jasprit Bumrah,2,0,2,0,
275,2,1,Sunrisers Hyderabad,Mumbai Indians,6,5,Kane Williamson,Jasprit Bumrah,4,0,4,0,
276,2,1,Sunrisers Hyderabad,Mumbai Indians,6,6,Kane Williamson,Hardik Pandya,0,0,0,0,
277,2,1,Sunrisers Hyderabad,Mumbai Indians,7,1,Aiden Markram,Hardik Pandya,1,0,1,0,
278,2,1,Sunrisers Hyderabad,Mumbai Indians,7,2,Kane Williamson,Jasprit Bumrah,1,0,1,0,
279,2,1,Sunrisers Hyderabad,Mumbai Indians,7,3,Aiden Markram,Ishan Kishan,1,0,1,0,
280,2,1,Sunrisers Hyderabad,Mumbai Indians,7,4,Aiden Markram,Ishan Kishan,4,0,4,1,caught
281,2,1,Sunrisers Hyderabad,Mumbai Indians,7,5,Kane Williamson,Ishan Kishan,2,0,2,0,
282,2,1,Sunrisers Hyderabad,Mumbai Indians,7,6,Kane Williamson,Ishan Kishan,0,0,0,0,
283,2,1,Sunrisers Hyderabad,Mumbai Indians,8,1,Bhuvneshwar Kumar,Jasprit Bumrah,1,0,1,0,
284,2,1,Sunrisers Hyderabad,Mumbai Indians,8,2,Kane Williamson,Jasprit Bumrah,0,0,0,0,
285,2,1,Sunrisers Hyderabad,Mumbai Indians,8,3,Bhuvneshwar Kumar,Ishan Kishan,0,0,0,0,
286,2,1,Sunrisers Hyderabad,Mumbai Indians,8,4,Aiden Markram,Hardik Pandya,0,0,0,0,
287,2,1,Sunrisers Hyderabad,Mumbai Indians,8,5,Bhuvneshwar Kumar,Hardik Pandya,1,0,1,0,
288,2,1,Sunrisers Hyderabad,Mumbai Indians,8,6,Aiden Markram,Ishan Kishan,1,0,1,0,
289,2,1,Sunrisers Hyderabad,Mumbai Indians,9,1,Kane Williamson,Hardik Pandya,0,1,1,0,
290,2,1,Sunrisers Hyderabad,Mumbai Indians,9,2,Aiden Markram,Hardik Pandya,2,1,3,0,
291,2,1,Sunrisers Hyderabad,Mumbai Indians,9,3,Kane Williamson,Jasprit Bumrah,1,0,1,0,
292,2,1,Sunrisers Hyderabad,Mumbai Indians,9,4,Bhuvneshwar Kumar,Hardik Pandya,2,0,2,0,
293,2,1,Sunrisers Hyderabad,Mumbai Indians,9,5,Bhuvneshwar Kumar,Hardik Pandya,6,0,6,0,
294,2,1,Sunrisers Hyderabad,Mumbai Indians,9,6,Aiden Markram,Ishan Kishan,0,0,0,0,
295,2,1,Sunrisers Hyderabad,Mumbai Indians,10,1,Kane Williamson,Hardik Pandya,2,0,2,0,
296,2,1,Sunrisers Hyderabad,Mumbai Indians,10,2,Aiden Markram,Ishan Kishan,1,0,1,0,
297,2,1,Sunrisers Hyderabad,Mumbai Indians,10,3,Bhuvneshwar Kumar,Ishan Kishan,0,0,0,0,
298,2,1,Sunrisers Hyderabad,Mumbai Indians,10,4,Aiden Markram,Ishan Kishan,4,0,4,0,
299,2,1,Sunrisers Hyderabad,Mumbai Indians,10,5,Bhuvneshwar Kumar,Hardik Pandya,2,0,2,0,
300,2,1,Sunrisers Hyderabad,Mumbai Indians,10,6,Aiden Markram,Hardik Pandya,2,0,2,0,
301,2,1,Sunrisers Hyderabad,Mumbai Indians,11,1,Aiden Markram,Hardik Pandya,4,0,4,0,
302,2,1,Sunrisers Hyderabad,Mumbai Indians,11,2,Bhuvneshwar Kumar,Ishan Kishan,6,0,6,0,
303,2,1,Sunrisers Hyderabad,Mumbai Indians,11,3,Bhuvneshwar Kumar,Jasprit Bumrah,4,0,4,0,
304,2,1,Sunrisers Hyderabad,Mumbai Indians,11,4,Kane Williamson,Jasprit Bumrah,0,0,0,0,
305,2,1,Sunrisers Hyderabad,Mumbai Indians,11,5,Bhuvneshwar Kumar,Hardik Pandya,0,0,0,0,
306,2,1,Sunrisers Hyderabad,Mumbai Indians,11,6,Kane Williamson,Hardik Pandya,0,1,1,0,
307,2,1,Sunrisers Hyderabad,Mumbai Indians,12,1,Kane Williamson,Jasprit Bumrah,1,0,1,0,
308,2,1,Sunrisers Hyderabad,Mumbai Indians,12,2,Bhuvneshwar Kumar,Jasprit Bumrah,1,0,1,0,
309,2,1,Sunrisers Hyderabad,Mumbai Indians,12,3,Bhuvneshwar Kumar,Hardik Pandya,1,0,1,0,
310,2,1,Sunrisers Hyderabad,Mumbai Indians,12,4,Aiden Markram,Jasprit Bumrah,0,0,0,0,
311,2,1,Sunrisers Hyderabad,Mumbai Indians,12,5,Kane Williamson,Hardik Pandya,2,0,2,1,caught
312,2,1,Sunrisers Hyderabad,Mumbai Indians,12,6,Bhuvneshwar Kumar,Ishan Kishan,0,0,0,0,
313,2,1,Sunrisers Hyderabad,Mumbai Indians,13,1,Kane Williamson,Jasprit Bumrah,1,0,1,0,
314,2,1,Sunrisers Hyderabad,Mumbai Indians,13,2,Kane Williamson,Hardik Pandya,6,0,6,0,
315,2,1,Sunrisers Hyderabad,Mumbai Indians,13,3,Bhuvneshwar Kumar,Hardik Pandya,1,0,1,0,
316,2,1,Sunrisers Hyderabad,Mumbai Indians,13,4,Aiden Markram,Hardik Pandya,2,0,2,0,
317,2,1,Sunrisers Hyderabad,Mumbai Indians,13,5,Aiden Markram,Jasprit Bumrah,0,0,0,0,
318,2,1,Sunrisers Hyderabad,Mumbai Indians,13,6,Bhuvneshwar Kumar,Jasprit Bumrah,1,0,1,0,
319,2,1,Sunrisers Hyderabad,Mumbai Indians,14,1,Bhuvneshwar Kumar,Jasprit Bumrah,1,0,1,0,
320,2,1,Sunrisers Hyderabad,Mumbai Indians,14,2,Bhuvneshwar Kumar,Jasprit Bumrah,1,0,1,0,
321,2,1,Sunrisers Hyderabad,Mumbai Indians,14,3,Kane Williamson,Jasprit Bumrah,2,0,2,0,
322,2,1,Sunrisers Hyderabad,Mumbai Indians,14,4,Bhuvneshwar Kumar,Hardik Pandya,1,0,1,0,
323,2,1,Sunrisers Hyderabad,Mumbai Indians,14,5,Bhuvneshwar Kumar,Jasprit Bumrah,0,0,0,0,
324,2,1,Sunrisers Hyderabad,Mumbai Indians,14,6,Aiden Markram,Ishan Kishan,1,0,1,0,
325,2,1,Sunrisers Hyderabad,Mumbai Indians,15,1,Kane Williamson,Ishan Kishan,2,0,2,0,
326,2,1,Sunrisers Hyderabad,Mumbai Indians,15,2,Kane Williamson,Hardik Pandya,0,0,0,0,
327,2,1,Sunrisers Hyderabad,Mumbai Indians,15,3,Bhuvneshwar Kumar,Jasprit Bumrah,1,0,1,0,
328,2,1,Sunrisers Hyderabad,Mumbai Indians,15,4,Bhuvneshwar Kumar,Hardik Pandya,4,0,4,0,
329,2,1,Sunrisers Hyderabad,Mumbai Indians,15,5,Kane Williamson,Jasprit Bumrah,0,0,0,0,
330,2,1,Sunrisers Hyderabad,Mumbai Indians,15,6,Bhuvneshwar Kumar,Ishan Kishan,1,1,2,0,
331,2,1,Sunrisers Hyderabad,Mumbai Indians,16,1,Kane Williamson,Ishan Kishan,2,1,3,0,
332,2,1,Sunrisers Hyderabad,Mumbai Indians,16,2,Aiden Markram,Hardik Pandya,0,0,0,0,
333,2,1,Sunrisers Hyderabad,Mumbai Indians,16,3,Kane Williamson,Hardik Pandya,1,0,1,0,
334,2,1,Sunrisers Hyderabad,Mumbai Indians,16,4,Kane Williamson,Jasprit Bumrah,4,0,4,1,bowled
335,2,1,Sunrisers Hyderabad,Mumbai Indians,16,5,Bhuvneshwar Kumar,Ishan Kishan,0,0,0,0,
336,2,1,Sunrisers Hyderabad,Mumbai Indians,16,6,Bhuvneshwar Kumar,Hardik Pandya,4,0,4,0,
337,2,1,Sunrisers Hyderabad,Mumbai Indians,17,1,Kane Williamson,Jasprit Bumrah,1,1,2,0,
338,2,1,Sunrisers Hyderabad,Mumbai Indians,17,2,Aiden Markram,Ishan Kishan,4,0,4,0,
339,2,1,Sunrisers Hyderabad,Mumbai Indians,17,3,Kane Williamson,Jasprit Bumrah,0,0,0,0,
340,2,1,Sunrisers Hyderabad,Mumbai Indians,17,4,Kane Williamson,Jasprit Bumrah,1,0,1,0,
341,2,1,Sunrisers Hyderabad,Mumbai Indians,17,5,Bhuvneshwar Kumar,Hardik Pandya,0,0,0,0,
342,2,1,Sunrisers Hyderabad,Mumbai Indians,17,6,Kane Williamson,Ishan Kishan,4,0,4,0,
343,2,1,Sunrisers Hyderabad,Mumbai Indians,18,1,Aiden Markram,Hardik Pandya,0,0,0,0,
344,2,1,Sunrisers Hyderabad,Mumbai Indians,18,2,Aiden Markram,Ishan Kishan,0,0,0,0,
345,2,1,Sunrisers Hyderabad,Mumbai Indians,18,3,Bhuvneshwar Kumar,Ishan Kishan,2,0,2,0,
346,2,1,Sunrisers Hyderabad,Mumbai Indians,18,4,Aiden Markram,Ishan Kishan,1,0,1,0,
347,2,1,Sunrisers Hyderabad,Mumbai Indians,18,5,Bhuvneshwar Kumar,Ishan Kishan,0,0,0,0,
348,2,1,Sunrisers Hyderabad,Mumbai Indians,18,6,Aiden Markram,Jasprit Bumrah,4,0,4,0,
349,2,1,Sunrisers Hyderabad,Mumbai Indians,19,1,Kane Williamson,Jasprit Bumrah,1,0,1,0,
350,2,1,Sunrisers Hyderabad,Mumbai Indians,19,2,Aiden Markram,Jasprit Bumrah,0,0,0,0,
351,2,1,Sunrisers Hyderabad,Mumbai Indians,19,3,Aiden Markram,Jasprit Bumrah,1,0,1,0,
352,2,1,Sunrisers Hyderabad,Mumbai Indians,19,4,Kane Williamson,Jasprit Bumrah,1,0,1,0,
353,2,1,Sunrisers Hyderabad,Mumbai Indians,19,5,Aiden Markram,Hardik Pandya,0,1,1,0,
354,2,1,Sunrisers Hyderabad,Mumbai Indians,19,6,Kane Williamson,Jasprit Bumrah,1,0,1,0,
355,2,1,Sunrisers Hyderabad,Mumbai Indians,20,1,Kane Williamson,Ishan Kishan,6,0,6,0,
356,2,1,Sunrisers Hyderabad,Mumbai Indians,20,2,Bhuvneshwar Kumar,Jasprit Bumrah,2,0,2,0,
357,2,1,Sunrisers Hyderabad,Mumbai Indians,20,3,Kane Williamson,Jasprit Bumrah,4,0,4,0,
358,2,1,Sunrisers Hyderabad,Mumbai Indians,20,4,Bhuvneshwar Kumar,Hardik Pandya,2,0,2,0,
359,2,1,Sunrisers Hyderabad,Mumbai Indians,20,5,Kane Williamson,Ishan Kishan,0,0,0,0,
360,2,1,Sunrisers Hyderabad,Mumbai Indians,20,6,Aiden Markram,Ishan Kishan,1,0,1,0,
361,2,2,Mumbai Indians,Sunrisers Hyderabad,1,1,Rohit Sharma,T Natarajan,0,0,0,0,
362,2,2,Mumbai Indians,Sunrisers Hyderabad,1,2,Rohit Sharma,T Natarajan,1,0,1,0,
363,2,2,Mumbai Indians,Sunrisers Hyderabad,1,3,Suryakumar Yadav,Bhuvneshwar Kumar,1,0,1,0,
364,2,2,Mumbai Indians,Sunrisers Hyderabad,1,4,Rohit Sharma,T Natarajan,0,0,0,0,
365,2,2,Mumbai Indians,Sunrisers Hyderabad,1,5,Rohit Sharma,T Natarajan,1,0,1,0,
366,2,2,Mumbai Indians,Sunrisers Hyderabad,1,6,Suryakumar Yadav,Bhuvneshwar Kumar,1,0,1,0,
367,2,2,Mumbai Indians,Sunrisers Hyderabad,2,1,Jasprit Bumrah,T Natarajan,6,0,6,0,
368,2,2,Mumbai Indians,Sunrisers Hyderabad,2,2,Jasprit Bumrah,Heinrich Klaasen,0,0,0,0,
369,2,2,Mumbai Indians,Sunrisers Hyderabad,2,3,Jasprit Bumrah,Heinrich Klaasen,1,0,1,0,
370,2,2,Mumbai Indians,Sunrisers Hyderabad,2,4,Suryakumar Yadav,Heinrich Klaasen,4,0,4,0,
371,2,2,Mumbai Indians,Sunrisers Hyderabad,2,5,Suryakumar Yadav,T Natarajan,1,0,1,0,
372,2,2,Mumbai Indians,Sunrisers Hyderabad,2,6,Jasprit Bumrah,Heinrich Klaasen,1,0,1,0,
373,2,2,Mumbai Indians,Sunrisers Hyderabad,3,1,Suryakumar Yadav,Heinrich Klaasen,2,0,2,0,
374,2,2,Mumbai Indians,Sunrisers Hyderabad,3,2,Rohit Sharma,Heinrich Klaasen,2,0,2,0,
375,2,2,Mumbai Indians,Sunrisers Hyderabad,3,3,Rohit Sharma,Heinrich Klaasen,2,1,3,0,
376,2,2,Mumbai Indians,Sunrisers Hyderabad,3,4,Jasprit Bumrah,Heinrich Klaasen,0,0,0,0,
377,2,2,Mumbai Indians,Sunrisers Hyderabad,3,5,Suryakumar Yadav,Heinrich Klaasen,1,0,1,0,
378,2,2,Mumbai Indians,Sunrisers Hyderabad,3,6,Jasprit Bumrah,Heinrich Klaasen,0,0,0,0,
379,2,2,Mumbai Indians,Sunrisers Hyderabad,4,1,Jasprit Bumrah,Bhuvneshwar Kumar,0,0,0,0,
380,2,2,Mumbai Indians,Sunrisers Hyderabad,4,2,Rohit Sharma,T Natarajan,2,0,2,0,
381,2,2,Mumbai Indians,Sunrisers Hyderabad,4,3,Suryakumar Yadav,Bhuvneshwar Kumar,4,0,4,0,
382,2,2,Mumbai Indians,Sunrisers Hyderabad,4,4,Jasprit Bumrah,Bhuvneshwar Kumar,1,0,1,0,
383,2,2,Mumbai Indians,Sunrisers Hyderabad,4,5,Jasprit Bumrah,Heinrich Klaasen,1,0,1,0,
384,2,2,Mumbai Indians,Sunrisers Hyderabad,4,6,Suryakumar Yadav,Bhuvneshwar Kumar,1,0,1,0,
385,2,2,Mumbai Indians,Sunrisers Hyderabad,5,1,Jasprit Bumrah,Heinrich Klaasen,0,0,0,0,
386,2,2,Mumbai Indians,Sunrisers Hyderabad,5,2,Jasprit Bumrah,T Natarajan,6,0,6,0,
387,2,2,Mumbai Indians,Sunrisers Hyderabad,5,3,Rohit Sharma,Heinrich Klaasen,4,0,4,0,
388,2,2,Mumbai Indians,Sunrisers Hyderabad,5,4,Rohit Sharma,Heinrich Klaasen,2,0,2,0,
389,2,2,Mumbai Indians,Sunrisers Hyderabad,5,5,Jasprit Bumrah,Heinrich Klaasen,1,0,1,0,
390,2,2,Mumbai Indians,Sunrisers Hyderabad,5,6,Suryakumar Yadav,T Natarajan,0,0,0,0,
391,2,2,Mumbai Indians,Sunrisers Hyderabad,6,1,Rohit Sharma,Heinrich Klaasen,1,0,1,0,
392,2,2,Mumbai Indians,Sunrisers Hyderabad,6,2,Jasprit Bumrah,T Natarajan,0,0,0,0,
393,2,2,Mumbai Indians,Sunrisers Hyderabad,6,3,Suryakumar Yadav,T Natarajan,2,0,2,0,
394,2,2,Mumbai Indians,Sunrisers Hyderabad,6,4,Suryakumar Yadav,Heinrich Klaasen,0,1,1,0,
395,2,2,Mumbai Indians,Sunrisers Hyderabad,6,5,Jasprit Bumrah,T Natarajan,1,0,1,0,
396,2,2,Mumbai Indians,Sunrisers Hyderabad,6,6,Jasprit Bumrah,T Natarajan,1,1,2,0,
397,2,2,Mumbai Indians,Sunrisers Hyderabad,7,1,Jasprit Bumrah,Bhuvneshwar Kumar,1,0,1,0,
398,2,2,Mumbai Indians,Sunrisers Hyderabad,7,2,Rohit Sharma,Bhuvneshwar Kumar,2,0,2,0,
399,2,2,Mumbai Indians,Sunrisers Hyderabad,7,3,Jasprit Bumrah,Heinrich Klaasen,1,0,1,0,
400,2,2,Mumbai Indians,Sunrisers Hyderabad,7,4,Jasprit Bumrah,Bhuvneshwar Kumar,0,0,0,0,
401,2,2,Mumbai Indians,Sunrisers Hyderabad,7,5,Jasprit Bumrah,Heinrich Klaasen,4,0,4,1,lbw
402,2,2,Mumbai Indians,Sunrisers Hyderabad,7,6,Suryakumar Yadav,Bhuvneshwar Kumar,1,0,1,0,
403,2,2,Mumbai Indians,Sunrisers Hyderabad,8,1,Jasprit Bumrah,T Natarajan,1,0,1,0,
404,2,2,Mumbai Indians,Sunrisers Hyderabad,8,2,Suryakumar Yadav,Heinrich Klaasen,0,0,0,0,
405,2,2,Mumbai Indians,Sunrisers Hyderabad,8,3,Rohit Sharma,Heinrich Klaasen,1,0,1,0,
406,2,2,Mumbai Indians,Sunrisers Hyderabad,8,4,Jasprit Bumrah,Bhuvneshwar Kumar,4,0,4,0,
407,2,2,Mumbai Indians,Sunrisers Hyderabad,8,5,Jasprit Bumrah,Heinrich Klaasen,4,0,4,0,
408,2,2,Mumbai Indians,Sunrisers Hyderabad,8,6,Rohit Sharma,Heinrich Klaasen,2,0,2,0,
409,2,2,Mumbai Indians,Sunrisers Hyderabad,9,1,Rohit Sharma,Bhuvneshwar Kumar,0,0,0,0,
410,2,2,Mumbai Indians,Sunrisers Hyderabad,9,2,Rohit Sharma,Heinrich Klaasen,4,1,5,0,
411,2,2,Mumbai Indians,Sunrisers Hyderabad,9,3,Suryakumar Yadav,Heinrich Klaasen,1,0,1,0,
412,2,2,Mumbai Indians,Sunrisers Hyderabad,9,4,Rohit Sharma,Heinrich Klaasen,0,0,0,0,
413,2,2,Mumbai Indians,Sunrisers Hyderabad,9,5,Jasprit Bumrah,Heinrich Klaasen,0,0,0,0,
414,2,2,Mumbai Indians,Sunrisers Hyderabad,9,6,Jasprit Bumrah,Bhuvneshwar Kumar,0,0,0,0,
415,2,2,Mumbai Indians,Sunrisers Hyderabad,10,1,Suryakumar Yadav,T Natarajan,1,0,1,1,bowled
416,2,2,Mumbai Indians,Sunrisers Hyderabad,10,2,Jasprit Bumrah,Bhuvneshwar Kumar,0,0,0,0,
417,2,2,Mumbai Indians,Sunrisers Hyderabad,10,3,Jasprit Bumrah,T Natarajan,6,0,6,0,
418,2,2,Mumbai Indians,Sunrisers Hyderabad,10,4,Jasprit Bumrah,Heinrich Klaasen,1,1,2,0,
419,2,2,Mumbai Indians,Sunrisers Hyderabad,10,5,Jasprit Bumrah,Bhuvneshwar Kumar,0,0,0,0,
420,2,2,Mumbai Indians,Sunrisers Hyderabad,10,6,Jasprit Bumrah,Heinrich Klaasen,6,0,6,0,
421,2,2,Mumbai Indians,Sunrisers Hyderabad,11,1,Jasprit Bumrah,T Natarajan,0,1,1,0,
422,2,2,Mumbai Indians,Sunrisers Hyderabad,11,2,Rohit Sharma,Bhuvneshwar Kumar,0,0,0,0,
423,2,2,Mumbai Indians,Sunrisers Hyderabad,11,3,Rohit Sharma,Bhuvneshwar Kumar,2,0,2,0,
424,2,2,Mumbai Indians,Sunrisers Hyderabad,11,4,Jasprit Bumrah,T Natarajan,1,0,1,0,
425,2,2,Mumbai Indians,Sunrisers Hyderabad,11,5,Suryakumar Yadav,Bhuvneshwar Kumar,0,0,0,0,
426,2,2,Mumbai Indians,Sunrisers Hyderabad,11,6,Suryakumar Yadav,Bhuvneshwar Kumar,2,0,2,0,
427,2,2,Mumbai Indians,Sunrisers Hyderabad,12,1,Rohit Sharma,Bhuvneshwar Kumar,0,0,0,0,
428,2,2,Mumbai Indians,Sunrisers Hyderabad,12,2,Suryakumar Yadav,Heinrich Klaasen,1,0,1,0,
429,2,2,Mumbai Indians,Sunrisers Hyderabad,12,3,Suryakumar Yadav,T Natarajan,0,0,0,0,
430,2,2,Mumbai Indians,Sunrisers Hyderabad,12,4,Jasprit Bumrah,Heinrich Klaasen,1,0,1,0,
431,2,2,Mumbai Indians,Sunrisers Hyderabad,12,5,Jasprit Bumrah,Heinrich Klaasen,0,0,0,0,
432,2,2,Mumbai Indians,Sunrisers Hyderabad,12,6,Suryakumar Yadav,T Natarajan,1,0,1,0,
433,2,2,Mumbai Indians,Sunrisers Hyderabad,13,1,Suryakumar Yadav,Bhuvneshwar Kumar,4,0,4,0,
434,2,2,Mumbai Indians,Sunrisers Hyderabad,13,2,Jasprit Bumrah,Bhuvneshwar Kumar,2,0,2,0,
435,2,2,Mumbai Indians,Sunrisers Hyderabad,13,3,Jasprit Bumrah,Bhuvneshwar Kumar,4,0,4,0,
436,2,2,Mumbai Indians,Sunrisers Hyderabad,13,4,Rohit Sharma,Bhuvneshwar Kumar,1,0,1,0,
437,2,2,Mumbai Indians,Sunrisers Hyderabad,13,5,Suryakumar Yadav,Heinrich Klaasen,2,0,2,0,
438,2,2,Mumbai Indians,Sunrisers Hyderabad,13,6,Jasprit Bumrah,Heinrich Klaasen,4,0,4,0,
439,2,2,Mumbai Indians,Sunrisers Hyderabad,14,1,Rohit Sharma,T Natarajan,1,0,1,0,
440,2,2,Mumbai Indians,Sunrisers Hyderabad,14,2,Jasprit Bumrah,Heinrich Klaasen,0,0,0,0,
441,2,2,Mumbai Indians,Sunrisers Hyderabad,14,3,Rohit Sharma,Heinrich Klaasen,6,0,6,0,
442,2,2,Mumbai Indians,Sunrisers Hyderabad,14,4,Jasprit Bumrah,Heinrich Klaasen,1,0,1,0,
443,2,2,Mumbai Indians,Sunrisers Hyderabad,14,5,Suryakumar Yadav,Bhuvneshwar Kumar,0,0,0,0,
444,2,2,Mumbai Indians,Sunrisers Hyderabad,14,6,Rohit Sharma,Heinrich Klaasen,4,0,4,0,
445,2,2,Mumbai Indians,Sunrisers Hyderabad,15,1,Suryakumar Yadav,Bhuvneshwar Kumar,0,0,0,0,
446,2,2,Mumbai Indians,Sunrisers Hyderabad,15,2,Jasprit Bumrah,Heinrich Klaasen,4,0,4,0,
447,2,2,Mumbai Indians,Sunrisers Hyderabad,15,3,Jasprit Bumrah,Heinrich Klaasen,0,0,0,0,
448,2,2,Mumbai Indians,Sunrisers Hyderabad,15,4,Jasprit Bumrah,Bhuvneshwar Kumar,1,0,1,0,
449,2,2,Mumbai Indians,Sunrisers Hyderabad,15,5,Jasprit Bumrah,T Natarajan,1,0,1,0,
450,2,2,Mumbai Indians,Sunrisers Hyderabad,15,6,Suryakumar Yadav,Heinrich Klaasen,0,0,0,0,
451,2,2,Mumbai Indians,Sunrisers Hyderabad,16,1,Rohit Sharma,Bhuvneshwar Kumar,1,0,1,0,
452,2,2,Mumbai Indians,Sunrisers Hyderabad,16,2,Rohit Sharma,T Natarajan,1,0,1,0,
453,2,2,Mumbai Indians,Sunrisers Hyderabad,16,3,Suryakumar Yadav,T Natarajan,2,0,2,0,
454,2,2,Mumbai Indians,Sunrisers Hyderabad,16,4,Rohit Sharma,Heinrich Klaasen,0,0,0,1,caught
455,2,2,Mumbai Indians,Sunrisers Hyderabad,16,5,Rohit Sharma,Heinrich Klaasen,1,0,1,0,
456,2,2,Mumbai Indians,Sunrisers Hyderabad,16,6,Jasprit Bumrah,Bhuvneshwar Kumar,0,0,0,0,
457,2,2,Mumbai Indians,Sunrisers Hyderabad,17,1,Suryakumar Yadav,Heinrich Klaasen,6,0,6,0,
458,2,2,Mumbai Indians,Sunrisers Hyderabad,17,2,Jasprit Bumrah,Heinrich Klaasen,4,1,5,0,
459,2,2,Mumbai Indians,Sunrisers Hyderabad,17,3,Jasprit Bumrah,T Natarajan,4,0,4,0,
460,2,2,Mumbai Indians,Sunrisers Hyderabad,17,4,Jasprit Bumrah,Bhuvneshwar Kumar,2,0,2,0,
461,2,2,Mumbai Indians,Sunrisers Hyderabad,17,5,Jasprit Bumrah,Heinrich Klaasen,0,0,0,0,
462,2,2,Mumbai Indians,Sunrisers Hyderabad,17,6,Suryakumar Yadav,Heinrich Klaasen,1,0,1,0,
463,2,2,Mumbai Indians,Sunrisers Hyderabad,18,1,Rohit Sharma,Bhuvneshwar Kumar,0,0,0,0,
464,2,2,Mumbai Indians,Sunrisers Hyderabad,18,2,Suryakumar Yadav,Bhuvneshwar Kumar,1,0,1,0,
465,2,2,Mumbai Indians,Sunrisers Hyderabad,18,3,Jasprit Bumrah,Bhuvneshwar Kumar,4,0,4,0,
